scheme,lat,lon
Tekdüze (sayım),51.3472966622428,-0.02168982698679944
Tekdüze (sayım),51.3801960873641,-0.025917066574596272
Tekdüze (sayım),51.44508388233298,-0.02170106341657784
Tekdüze (sayım),51.479094880813406,-0.02266260374249117
Tekdüze (sayım),51.49866256841901,-0.0204059083052073
Tekdüze (sayım),51.51544379993429,-0.02017393163348634
Tekdüze (sayım),51.52513686488159,-0.01928549464100939
Tekdüze (sayım),51.57029497179248,-0.01777021435919468
Tekdüze (sayım),51.58685376278976,-0.017659824077386536
Tekdüze (sayım),51.6152071335907,-0.017184003871883978
Tekdüze (sayım),51.461685430132306,-0.009746996061632414
Tekdüze (sayım),51.54267574148466,-0.0038906150561173886
Tekdüze (sayım),51.43361984231738,0.004960936998008811
Tekdüze (sayım),51.515591289034184,0.01000775426556816
Tekdüze (sayım),51.568993919723695,0.010934000973433604
Tekdüze (sayım),51.406200410365805,0.01608189243073911
Tekdüze (sayım),51.48798716943489,0.021864409666543287
Tekdüze (sayım),51.53277200626029,0.02356481537425264
Tekdüze (sayım),51.54949473694457,0.024776369389508942
Tekdüze (sayım),51.59530650262545,0.026298114788949566
Tekdüze (sayım),51.31575987390241,0.030630951131517405
Tekdüze (sayım),51.43214272827052,0.048242708305038615
Tekdüze (sayım),51.460377719787964,0.04917454099456623
Tekdüze (sayım),51.514776447638646,0.053740667248860015
Tekdüze (sayım),51.53337464534259,0.05310890683095699
Tekdüze (sayım),51.367067137228744,0.05855976892996741
Tekdüze (sayım),51.48929432890808,0.06706086084784176
Tekdüze (sayım),51.55904869519432,0.06994798409360897
Tekdüze (sayım),51.54001011468961,0.08076668529471434
Tekdüze (sayım),51.58674250638113,0.08283067267143472
Tekdüze (sayım),51.48645682489413,0.09392996651355016
Tekdüze (sayım),51.38788057320147,0.10539542800599869
Tekdüze (sayım),51.42516754999208,0.10443048883894857
Tekdüze (sayım),51.461633306531056,0.10838592744840606
Tekdüze (sayım),51.56690239411589,0.11141699911471192
Tekdüze (sayım),51.495059750945686,0.12321305120722842
Tekdüze (sayım),51.53952089693526,0.13994904572087577
Tekdüze (sayım),51.56699044023122,0.1423283977421929
Tekdüze (sayım),51.4569529662725,0.14880236053069404
Tekdüze (sayım),51.601496298660024,0.15842953336467305
